央视,#genre#
山东卫视,http://192.168.18.1:4022/udp/238.255.2.97:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225737/index.m3u8#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000012807/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000012807&owchid=ystenlive&owsid=1106497909461291586&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7AORAoVDZDWbFnJ0sXJEaR3cBsIsjm7UHdGO3a4NjD1C4TiYtYt%2by66pvMI%2bkz57DAkgjzetftIzpJRR8RWa0K#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000012807/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000012807&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000012807&owchid=ystenlive&owsid=8423691598797462543&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYZmRE1p8tiUMapM%2B1jZBTNiPB%2FeCmGwwXonHo8p%2FAffLpc1Nsn%2Ff6AFanMd5tIEuD#http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8		
山西卫视,http://192.168.18.1:4022/udp/238.255.2.71:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8#http://223.110.247.161:6610/gitv/live1/SXWS/SXWS#http://112.50.243.8/PLTV/88888888/224/3221225839/1.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000021220/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000021220&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000021220&owchid=ystenlive&owsid=1241401598872484011&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY5zFsokxWt5z1FB%2FykZ86Y9V0slGX6ZvWhnpM1FFSun2ik95A88X7nElQ4c%2FJoS95#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/shanxi/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
陕西卫视,http://192.168.18.1:4022/udp/238.255.2.72:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8#http://223.110.247.161:6610/gitv/live1/G_SHANXI/G_SHANXI#http://112.17.40.140/PLTV/88888888/224/3221226177/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000007495/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000007495&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000007495&owchid=ystenlive&owsid=8598791598872227212&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYSZoSZ7e8DdzHJ3qYOlZY0CkSv7W5%2FaZI6Ql%2F1asZFzkWwwmZ%2FEdEHXRy3ycMrJ9i#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/shan3xi/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
上海ICS,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/waiyusd/600/index.m3u8?ProgramID=&encrypt=						
上海新闻综合,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/xinwenzonghehd/3000/index.m3u8?ProgramID=&encrypt=						
上视纪实人文高清,http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/jspdhd/2000/index.m3u8?ProgramID=&encrypt=						
深圳卫视,http://192.168.18.1:4022/udp/238.255.2.61:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://223.110.243.171/PLTV/3/224/3221227217/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000009227/index.m3u8?stbId=326f53687d78c2952c85ba6ce069f442&channel-id=ystenlive&Contentid=1000000001000009227&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000009227&owchid=ystenlive&owsid=1782331598796124312&AuthInfo=lDCENVw7alJ9BfK2wP24kiPgmcYaFs53AX1xl8KkodzmpKc81lPaQdDAcUBOgd1b7AWUI0ul3dMdkDp5r24O8JW1EeiABwaMqvRqSX7YQaU3k4uZpErsXi5cDOMkhE0j#http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8		
四川卫视,http://192.168.18.1:4022/udp/238.255.2.76:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225621/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=&version=1.0&owaccmark=1000000002000016825&owchid=ystenlive&owsid=5566971608442245086&AuthInfo=zmDeINsczUw%2BXOm6icTIplPJYM0PdJZ7nyJeCqAhmgDLFP6HA3GQfH4eWftWoslHlQ5entzVl2UQ22cnyWDAw7OwyNxw3aUqY47iVA6oNceTD24JUI18ZYO32aIOnYms#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000016825/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000016825&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000016825&owchid=ystenlive&owsid=4421091598874557913&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYx8V6%2BNpiS0jEttZYm%2BSOu9WIHNuhRt6tlmrE5x5we4KAx%2FhExgD38mMQfDcG41KO#http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/sichuanTV/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8	
天津卫视,http://192.168.18.1:4022/udp/238.255.2.99:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226412/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000000831/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000000831&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000000831&owchid=ystenlive&owsid=6446091598797588860&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY55YBJhVLCmLi2NIMiEJM8J%2BzcwMVoZDFDPTbivgvObECfKq3ATzZXUVm%2F0d7Jl3t#http://live.hcs.cmvideo.cn:8088/wd-tianjinhd-1200/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
新疆卫视,http://192.168.18.1:4022/udp/238.255.2.66:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8#http://223.110.247.161:6610/gitv/live1/G_XINJIANG/G_XINJIANG#http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000029441/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000029441&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000029441&owchid=ystenlive&owsid=9761041598872932565&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY1CBq5bRul6PY9maBLwhll3TYn1X7PWv0vhJk2YdWnEZ1HVkK8CVxDDACyC8CcU41#http://live.hcs.cmvideo.cn:8088/wd-xinjiangwssd-600/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
云南卫视,http://192.168.18.1:4022/udp/238.255.2.63:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225636/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000024694/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000024694&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000024694&owchid=ystenlive&owsid=4736781598872418454&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY2d4TLVRJ3eiQoEDFyyBuirC0o7hB2UvZ3hj%2BU%2F%2F%2FZbJzPTFcCfH%2FJRXzktW%2FSY1z#http://live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/yunnan/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8		
浙江卫视,http://192.168.18.1:4022/udp/238.255.2.100:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8#http://223.110.243.173/PLTV/3/224/3221227215/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000009806/index.m3u8?stbId=da0d7ab7091ee85ab3368f640ba2d7be&channel-id=ystenlive&Contentid=1000000001000009806&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000009806&owchid=ystenlive&owsid=7032691598795065476&AuthInfo=eC4UuPv8g4mAWHZEafAMWuCaFR1SFB2wfxVXm604EdfmpKc81lPaQdDAcUBOgd1bk9VskNeIDKYJudcDJookUuPz11iEDD06UXrqAsSybOs%2BO2SakBfbCyfrsXAk0fIH#http://live.hcs.cmvideo.cn:8088/wd_r2/cctv/zhejianghd/2500/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8	
重庆卫视,http://192.168.18.1:4022/udp/238.255.2.78:5999#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8#http://ivi.bupt.edu.cn/hls/cqhd.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000001096/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000001096&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000001096&owchid=ystenlive&owsid=5816451598874470738&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYz1%2BdJiULUGIQwCPCKJZFeHKd3xD6u1sWXFF1J1I0pbH9NdjRNrMj%2FjDzuEEeVcPj#http://live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/chongqing/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8


港台,#genre#
&Flix,https://y5w8j4a9.ssl.hwcdn.net/andflixhd/tracks-v1a1/index.m3u8
217 Stirr | The Asylum,https://dai.google.com/linear/hls/event/2r7F3DThT-C5YW21CUuGLQ/master.m3u8
24 Box TV,http://51.158.190.97/hls/stream.m3u8
ACC NETWORK,https://gma2.blab.email/acc.m3u8
BBC,http://77.83.242.11/gz168.php?id=bbc#http://106.54.30.243/gz009/gz.php?id=bbc
CBS (USA),http://161.0.157.5/PLTV/88888888/224/3221227041/01.m3u8
CBS miami,http://161.0.157.50/PLTV/88888888/224/3221227041/4.m3u8
CBS Sports HQ,http://dai.google.com/linear/hls/event/9Lq0ERvoSR-z9AwvFS-xYA/master.m3u8
Cinemax (East),https://edge.roku-live.top.comcast.net/out/u/cinemax-east.m3u8
Cinemax (West),https://edge.roku-live.top.comcast.net/out/u/cinemax-west.m3u8
Epix (East),https://edge.roku-live.top.comcast.net/out/u/epix-east.m3u8
Epix 2 (East),https://edge.roku-live.top.comcast.net/out/u/epix2-east.m3u8
ESPN,https://gma2.blab.email/fs2.m3u8
ESPN 2,https://gma2.blab.email/espn2.m3u8
ESPN News,https://gma2.blab.email/espnews.m3u8
ESPN U,https://gma2.blab.email/espnu.m3u8
FOX,https://gma2.blab.email/fox.m3u8
HBO (East),https://edge.roku-live.top.comcast.net/out/u/hbo-east.m3u8
HBO (West),https://edge.roku-live.top.comcast.net/out/u/hbo-west.m3u8
HKC新闻台,http://liveima.utvlive.top/livehls/MOB-SCC/index.m3u8
HongKong开电视,http://livetv.dnsfor.me:80/channel.9.m3u8
MNX,https://timesnow.airtel.tv/live/#_pull/master.m3u8
Movies Now,https://timesnow.airtel.tv/live/MN_pull/master.m3u8
New York: CBS News,https://cbsn-ny-cedexis.cbsnstream.cbsnews.com/out/v1/ec3897d58a9b45129a77d67aa247d136/master.m3u8
RHK31,http://livetv.dnsfor.me:80/channel.1.m3u8
RHK32,http://livetv.dnsfor.me:80/channel.2.m3u8
SEC NETWORK,https://gma2.blab.email/sec.m3u8
Showtime (East),https://edge.roku-live.top.comcast.net/out/u/showtime-east.m3u8
Showtime (West),https://edge.roku-live.top.comcast.net/out/u/showtime-west.m3u8
STARZ (East),https://edge.roku-live.top.comcast.net/out/u/starz-encore.m3u8
STARZ (West),https://edge.roku-live.top.comcast.net/out/u/starz-west.m3u8
TBS East,https://tve-live-lln.warnermediacdn.com/hls/live/572094/tbse/aes_slate/VIDEO_0_3564000.m3u8
TBS West,https://tve-live-lln.warnermediacdn.com/hls/live/572097/tbsw/aes_slate/VIDEO_0_3564000.m3u8
TNT,https://tve-live-lln.warnermediacdn.com/hls/live/572089/tnte/aes_slate/VIDEO_0_3564000.m3u8
TVB 翡翠台,http://livetv.dnsfor.me:80/channel.18.m3u8
TVBS新闻,https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHR2YnN4dw__
TVB翡翠,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
TVB明珠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
TVB新闻,http://60.199.188.65/HLS/WG_TVBS-N/02.m3u8
东森财经,https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRGRzZmluYW5jZQ__
东森电影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森新闻,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRGRzeHc_
东森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
凤凰电影,http://hdtv.haust.edu.cn/hls/fhdy.m3u8#https://2d9177eadbb3094826e878458d4300c3.live.prod.hkatv.com/p2_cbr_lo_720p.m3u8
凤凰香港,http://125.89.166.215/live-hwcdn.utvlive.top/live/a4e8cf74196e40959485a9ef4c532d02/6286b2bbb78341cd9fa92c7b37ccc03c-1.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.36/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804#http://223.82.250.72/live/fhhongkong/1.m3u8#https://2d9177eadbb3094826e878458d4300c3.live.prod.hkatv.com/p2_cbr_lo_720p.m3u8
凤凰中文,http://111.0.93.5:80/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/01.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8#http://live-hwcdn.utvlive.top/live/551a1a8c3aca46708fd285217be3c96e/4538203d786e4803bac20e36392cffd9-1.m3u8#http://111.13.42.10/PLTV/88888888/224/3221225942/1.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8#http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8#http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8#http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8#http://112.17.40.142/PLTV/88888888/224/3221226368/index.m3u8#http://112.17.40.139:80/PLTV/88888888/224/3221226368/index.m3u8?icpid=88888888&from=30&hms_devid=1452#http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/index.m3u8#http://117.169.120.138:8080/live/fhchinese/.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8#http://125.89.166.215/live-hwcdn.utvlive.top/live/551a1a8c3aca46708fd285217be3c96e/4538203d786e4803bac20e36392cffd9-1.m3u8#http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8#http://hdtv.haust.edu.cn/hls/fhzw.m3u8#http://live.centerch.com/fhws.m3u8#http://live.centerch.com/fhzw.m3u8
凤凰资讯,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://111.13.42.10/PLTV/88888888/224/3221225949/1.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8#http://117.148.187.100/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8#http://117.148.187.100/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8#http://117.148.187.12/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.142/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.197:80/PLTV/88888888/224/3221226491/index.m3u8?icpid=88888888&from=30&hms_devid=1452#http://117.148.187.12/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.120.160:8080/live/fhzixun/1.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://live.centerch.com/fhzx.m3u8#https://81e0996f61b8eabc6b95e3a16c274256.live.prod.hkatv.com/p1_cbr_lo.m3u8
公视,http://p06.iptv2asia.com:18888/http/016?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHR3Z3M_
公视3,http://p06.iptv2asia.com:18888/http/018?dsjtv.m3u8
公视台湾,http://p06.iptv2asia.com:18888/http/017?dsjtv.m3u8
好莱坞电影,http://104.250.154.42:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
华视教育,http://p06.iptv2asia.com:18888/http/011?dsjtv.m3u8
华视新闻,https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRGhzeHc_
寰宇台湾,https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRGh5dHc_
寰宇新闻,https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRGh5eHc_
民视,http://p06.iptv2asia.com:18888/http/012?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHR3bXM_
民视第一台,http://p06.iptv2asia.com:18888/http/014?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRG1zZHk_
民视台湾,http://p06.iptv2asia.com:18888/http/013?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRG1zdHc_
民视新闻,http://p06.iptv2asia.com:18888/http/010?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRG1zeHc_
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#p8p://0198.02686.cc:16871/5d1a69de0005348e11be81a666c79a56.ts
年代新闻,https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRG5keHc_
三立新闻,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHNseHc_
神州卫视,http://pull.leshantangjt.com/live/playlist.m3u8?wsSession=0bca4c2b24cc0cf567ef365e-159831790803309&wsIPSercert=8b871f8cd2d2a74063a2235ab6913736&wsMonitor=0
台视,http://p06.iptv2asia.com:18888/http/001?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHR3dHM_
台视财经,http://p06.iptv2asia.com:18888/http/003?dsjtv.m3u8
台视新闻,http://p06.iptv2asia.com:18888/http/004?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHRzeHc_
台视综合,http://p06.iptv2asia.com:18888/http/002?dsjtv.m3u8
无线财经资讯台,http://livetv.dnsfor.me:80/channel.11.m3u8
无线新闻台,http://livetv.dnsfor.me:80/channel.10.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空体育,https://www.fanmingming.cn/hls/starsports.m3u8
星空卫视,https://www.fanmingming.cn/hls/startv.m3u8
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/1.m3u8
壹新闻,https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHR3eXh3
有线财经,http://125.89.166.215/live-hwcdn.utvlive.top/live/add598ff3f90428da3fbebb644ba135b/2bbaa83758ba412bbdd8d08626c56eb4-3.m3u8
有线财经资讯台 HD,http://livetv.dnsfor.me:80/channel.6.m3u8
有线新闻,http://125.89.166.215/live-hwcdn.utvlive.top/live/97609933ef744f008e19a6e0d5ef9f2b/edd34677cc9548539d36b10c1c594b94-3.m3u8
有线新闻台,http://125.89.166.215/live-hwcdn.utvlive.top/live/97609933ef744f008e19a6e0d5ef9f2b/edd34677cc9548539d36b10c1c594b94-3.m3u8
有线新闻台 HD,http://livetv.dnsfor.me:80/channel.5.m3u8
有线娱乐,http://125.89.166.215/live-hwcdn.utvlive.top/live/d4e03afe056a4f2da070d5f789f3ac9e/a5ed7598a90246199df373924de367d4-3.m3u8
有线娱乐台,http://125.89.166.215/live-hwcdn.utvlive.top/live/d4e03afe056a4f2da070d5f789f3ac9e/a5ed7598a90246199df373924de367d4-3.m3u8#http://live-hwcdn.utvlive.top/live/d4e03afe056a4f2da070d5f789f3ac9e/a5ed7598a90246199df373924de367d4.m3u8
有线综合娱乐台 HD,http://livetv.dnsfor.me:80/channel.7.m3u8
中华卫视台湾台,http://pull.leshantangjt.com/live/playlist.m3u8
中视,http://p06.iptv2asia.com:18888/http/005?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHR3enM_
中视新闻,http://p06.iptv2asia.com:18888/http/006?dsjtv.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHpzeHc_
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8#https://live.llv99.cn/live.php?qq5009581&play&vkeys=dmlkJTNEZm1pdHYlMjNpZCUzRHp0eHc_


地方,#genre#
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225638/chunklist.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
重庆新闻,https://cqonsitecdn.cbgcloud.com/qf6jl2/6geisy.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225640/chunklist.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
重庆娱乐,http://219.153.252.50/PLTV/88888888/224/3221225641/chunklist.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225630/1.m3u8
